Couname,PH3COUNTRY,PH2Country,industry,org,uniorg,ceocode,entrepre,promoted,link,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99,C100,C101,C102,C103,C104,C105,C106,C107,C108,C109,C110,C111,C112,C113,C114,C115,C116,C117,C118,C119
1561,India South                                                                ,356,India,NA,26,358026,2,NA,NA,3580262,7,7,6,7,7,6,7,1,6,7,6,6,4,5,2,4,6,6,6,4,6,6,2,6,6,6,2,2,6,5,3,6,1,1,5,6,6,6,6,6,7,4,6,1,7,6,2,7,4,7,6,6,6,7,6,6,4,6,1,7,1,1,2,6,6,7,7,7,7,7,6,4,7,4,7,7,1,7,4,1,6,6,2,6,6,6,6,6,6,6,5,4,6,6,6,4,6,6,6,5,5,6,6,6,6,7,7,7,5,5,1,7,6,9,38,1,18,3,4
1562,India South                                                                ,356,India,NA,27,358027,1,NA,NA,3580271,7,7,7,6,6,7,7,4,6,7,7,7,5,7,3,6,7,3,6,5,7,6,6,6,7,5,1,3,5,7,6,6,1,2,2,7,6,6,6,3,7,6,7,2,7,3,2,3,6,7,6,4,7,6,4,6,5,7,1,6,6,7,7,6,3,6,6,6,6,4,7,6,6,2,3,6,6,5,5,4,7,6,4,6,7,7,7,7,5,7,3,3,7,7,7,7,5,7,5,4,3,6,5,5,6,7,5,6,3,4,2,7,6,4,42,1,19,3,3
1563,India South                                                                ,356,India,NA,27,358027,2,NA,NA,3580272,7,7,7,7,7,7,7,1,7,1,7,7,6,4,1,7,7,7,7,4,6,7,1,7,7,7,NA,1,5,6,5,6,1,1,4,7,7,7,7,1,7,4,7,1,7,7,1,7,7,7,7,7,7,7,1,7,4,7,1,7,1,7,1,7,1,7,7,7,7,1,7,7,7,1,7,7,1,7,4,1,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,4,7,7,5,5,7,6,2,7,7,5,5,5,5,2,7,5,4,46,1,19,3,3
1564,India South                                                                ,356,India,NA,29,358029,1,NA,NA,3580291,1,1,3,1,3,1,3,7,3,3,1,1,6,2,7,1,1,2,1,7,1,1,7,1,1,1,7,7,2,1,7,1,7,7,7,1,2,7,2,7,1,1,1,7,1,2,4,1,1,2,2,1,2,1,7,1,4,1,7,1,7,7,7,2,7,1,1,1,1,7,2,6,2,6,1,1,7,1,1,7,1,1,7,4,1,1,1,1,1,1,7,1,1,1,1,1,4,7,7,5,2,5,6,6,7,7,7,5,2,2,2,7,5,9,47,1,19,3,3
1565,India South                                                                ,356,India,NA,29,358029,2,NA,NA,3580292,6,7,7,7,7,7,7,1,7,7,7,7,1,7,3,5,7,7,7,5,7,7,5,7,7,7,1,1,7,7,1,7,1,1,1,7,7,7,7,5,7,1,7,1,7,7,5,7,1,7,7,7,7,7,7,7,6,7,1,7,7,6,6,7,5,7,7,7,7,7,7,5,7,2,7,7,1,7,5,5,7,7,2,5,7,6,7,7,7,7,1,7,7,7,7,2,4,7,7,6,6,7,5,6,7,6,7,7,1,1,4,7,7,2,48,1,18,3,3
1566,India South                                                                ,356,India,NA,29,358029,3,NA,NA,3580293,7,7,7,7,7,7,6,6,5,6,6,7,1,5,5,4,4,5,6,4,7,5,3,5,5,5,4,5,5,6,5,5,1,3,5,6,6,6,5,5,5,3,6,2,2,2,5,7,3,5,3,5,5,6,4,7,6,6,3,6,3,3,3,7,3,6,5,6,6,5,5,5,5,6,5,6,3,3,3,5,3,5,5,3,5,5,7,6,7,6,2,5,6,7,7,7,4,7,7,6,6,6,5,6,6,5,6,6,1,1,2,6,6,14,45,1,18,NA,NA
1567,India South                                                                ,356,India,NA,31,358031,1,NA,NA,3580311,6,6,5,6,5,7,6,6,4,7,7,7,1,6,5,7,6,7,6,4,5,6,7,7,5,6,4,2,7,3,4,6,7,6,5,7,6,6,5,6,6,6,6,5,5,2,6,6,5,6,5,7,6,3,3,6,5,7,6,5,7,2,5,7,6,7,5,6,2,6,7,7,6,3,7,7,1,6,7,5,6,7,1,6,6,5,7,2,6,5,1,2,5,7,3,3,7,7,5,3,2,6,7,5,5,7,5,6,3,2,4,6,6,3,37,1,21,2,3
1568,India South                                                                ,356,India,NA,31,358031,2,NA,NA,3580312,6,6,5,6,5,5,5,5,4,5,6,6,6,7,6,7,5,7,7,5,6,6,5,7,6,6,5,6,7,6,7,6,4,6,5,7,6,5,6,6,5,5,7,6,6,5,6,7,7,6,6,7,6,6,7,6,5,5,6,5,6,7,6,7,7,7,6,5,7,7,6,7,7,6,7,7,6,7,6,6,7,7,6,6,7,5,7,6,7,7,7,7,7,7,6,6,5,4,3,3,5,5,3,6,4,5,3,5,3,3,2,5,3,3,38,1,10,3,3
1569,India South                                                                ,356,India,NA,37,358037,1,NA,NA,3580371,5,6,4,5,6,7,6,1,1,7,7,6,1,5,5,2,6,4,6,4,2,4,5,5,6,6,1,1,6,5,5,7,4,2,6,5,5,5,5,6,4,1,4,2,2,4,1,4,2,2,4,1,4,1,2,2,4,4,4,6,6,1,4,4,6,4,2,4,4,4,4,4,6,2,3,3,4,2,4,7,2,2,2,4,4,2,7,2,6,2,6,1,4,6,6,7,6,6,6,5,5,6,5,5,5,7,7,6,6,6,4,6,7,13,40,1,17,4,3
1570,India South                                                                ,356,India,NA,37,358037,2,NA,NA,3580372,6,5,7,7,6,7,7,2,5,2,5,7,1,2,7,7,7,7,7,4,6,3,2,7,4,2,1,1,6,4,3,7,1,2,5,7,5,7,5,1,2,5,6,NA,6,2,5,4,3,5,4,2,5,3,5,6,3,3,1,7,7,2,NA,6,6,4,4,6,6,NA,6,4,6,2,3,6,2,4,4,6,3,3,3,3,5,6,7,7,3,7,6,3,7,7,6,4,4,7,6,4,4,6,3,5,6,6,6,6,4,4,2,6,6,5,35,1,18,2,3
1571,India South                                                                ,356,India,NA,39,358039,1,NA,NA,3580391,7,7,7,7,6,7,7,1,7,5,6,7,1,5,1,4,7,7,7,2,6,7,5,7,6,5,1,2,5,6,3,6,1,1,2,7,6,4,2,1,4,2,7,1,7,4,2,4,1,7,3,3,6,6,2,6,5,6,1,7,2,1,6,6,2,7,6,7,7,1,6,1,7,1,6,7,1,7,6,2,6,6,1,7,7,7,6,5,5,6,5,6,7,7,5,3,7,7,6,5,6,7,5,7,7,7,6,7,5,6,5,7,7,14,47,1,20,2,5
1572,India South                                                                ,356,India,NA,39,358039,2,NA,NA,3580392,6,5,6,7,7,7,6,6,6,7,6,7,1,7,7,4,7,7,7,NA,5,7,3,7,7,5,NA,6,4,3,3,6,1,1,2,7,4,6,7,3,7,4,7,6,7,3,7,5,6,7,5,7,7,7,7,7,NA,5,1,7,7,4,7,7,7,7,7,7,7,4,7,4,7,1,4,7,1,6,7,7,6,7,1,7,7,7,7,7,7,5,6,5,6,6,5,7,5,7,7,5,5,5,1,5,6,7,5,5,5,5,1,6,5,5,40,1,17,2,5
1573,India South                                                                ,356,India,NA,40,358040,1,NA,NA,3580401,7,7,6,7,7,7,6,1,7,7,6,7,1,7,1,7,7,7,6,NA,7,6,3,6,6,7,1,1,7,7,3,5,7,1,5,7,7,7,6,6,6,6,7,1,6,6,5,6,6,5,7,6,NA,7,7,7,6,7,1,7,6,NA,7,5,5,7,7,7,6,6,7,7,5,6,7,6,1,6,6,7,5,6,5,7,6,NA,7,7,7,NA,5,6,6,7,7,6,7,7,7,7,7,5,5,6,7,7,5,6,6,6,4,6,4,1,56,2,18,4,5
1574,India South                                                                ,356,India,NA,40,358040,2,NA,NA,3580402,7,7,7,7,7,7,7,1,6,7,7,7,1,7,1,7,7,7,7,7,7,7,1,7,7,7,1,1,7,7,1,7,1,1,1,7,7,7,7,1,7,1,7,1,7,7,7,7,1,7,7,7,7,7,7,7,1,7,1,7,1,1,1,7,1,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,7,7,1,7,7,7,7,1,5,4,6,5,7,7,7,6,7,7,7,7,7,6,1,5,7,7,6,7,6,6,4,7,6,2,46,1,28,5,4
1575,India South                                                                ,356,India,NA,40,358040,3,NA,NA,3580403,6,7,7,7,7,6,7,NA,7,6,7,7,NA,7,6,6,7,7,6,NA,7,6,NA,6,7,6,NA,NA,6,7,NA,6,NA,NA,NA,6,7,NA,7,NA,6,NA,6,NA,6,NA,NA,6,7,6,7,7,7,7,7,7,7,7,NA,6,NA,NA,NA,6,NA,6,7,6,7,NA,7,7,7,NA,7,7,NA,7,7,NA,7,6,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,7,7,6,6,6,7,6,6,5,5,5,3,7,7,1,NA,1,NA,3,4
1576,India South                                                                ,356,India,NA,42,358042,1,NA,NA,3580421,6,6,7,7,7,7,6,7,6,7,7,6,6,5,5,6,6,6,7,5,4,7,6,7,6,4,4,6,7,1,7,1,5,6,7,7,7,7,4,5,7,1,6,7,2,3,5,6,6,6,5,7,7,5,6,2,4,2,7,5,2,1,7,6,3,6,4,6,7,7,7,7,7,2,5,7,5,4,3,5,7,6,2,2,7,4,6,6,5,6,2,6,7,7,6,6,6,7,6,5,5,6,4,4,6,7,5,4,4,4,3,7,6,5,41,1,17,2,3
1577,India South                                                                ,356,India,NA,42,358042,2,NA,NA,3580422,7,5,6,7,6,7,5,6,6,5,7,6,7,6,6,7,6,7,6,7,6,5,7,7,6,7,6,5,6,5,7,7,6,7,5,7,7,6,7,6,7,7,7,6,7,1,2,7,7,6,7,6,6,6,6,7,3,5,1,6,3,3,2,7,3,6,4,7,7,6,7,6,7,3,6,6,7,5,3,5,7,7,2,2,7,5,6,7,5,6,2,7,7,6,7,6,7,6,7,6,6,6,5,5,5,7,5,5,6,4,4,6,6,4,45,1,17,2,3
1578,India South                                                                ,356,India,NA,43,358043,1,NA,NA,3580431,7,7,7,7,7,7,7,1,7,6,2,7,1,2,2,2,7,6,6,1,7,7,1,7,7,7,1,1,7,7,1,7,1,1,1,7,7,1,7,1,7,2,7,7,7,7,6,7,7,7,5,7,7,2,6,2,7,1,7,2,1,1,7,6,7,7,7,7,7,1,7,4,7,1,7,7,1,7,4,3,7,7,6,2,7,2,7,7,7,7,1,7,7,7,7,5,6,7,5,7,5,5,6,6,6,7,6,6,4,3,3,7,6,15,51,1,22,3,4
1579,India South                                                                ,356,India,NA,43,358043,2,NA,NA,3580432,7,7,7,7,7,6,6,2,6,4,6,7,1,5,4,7,6,7,7,1,6,6,1,7,7,5,1,5,7,7,1,7,1,5,1,7,7,1,6,4,5,1,7,1,6,6,6,6,6,6,7,4,6,7,1,6,7,7,1,6,1,1,6,7,1,6,6,7,7,4,7,4,7,1,7,7,1,7,7,1,7,6,1,5,7,7,7,7,6,7,2,6,7,7,7,7,7,7,6,5,6,5,4,6,6,7,6,6,1,2,5,6,6,6,45,1,18,3,4
1580,India South                                                                ,356,India,NA,43,358043,3,NA,NA,3580433,6,7,5,7,5,6,5,2,6,3,2,6,1,3,2,6,4,5,3,2,4,4,3,6,6,5,7,7,6,2,1,6,1,1,2,6,4,1,6,2,5,2,6,1,5,5,7,4,6,6,6,4,4,5,2,4,5,6,1,7,6,1,6,7,2,5,5,5,7,4,7,7,7,2,6,7,3,4,5,1,7,6,1,1,6,NA,7,7,6,6,2,6,6,7,1,6,5,7,6,6,2,5,7,7,7,7,6,6,6,6,2,6,6,13,37,1,17,3,4
1581,India South                                                                ,356,India,NA,44,358044,1,NA,NA,3580441,7,7,7,7,7,7,6,1,6,7,7,7,4,7,5,6,6,7,6,7,7,7,2,7,7,6,1,2,4,7,6,6,1,1,2,7,7,1,6,7,7,1,7,2,6,6,7,7,7,7,6,7,7,7,6,7,6,1,5,1,1,1,7,2,2,7,7,7,7,6,7,7,7,1,7,7,1,7,6,1,7,7,5,4,6,7,7,7,7,7,6,6,7,7,7,7,6,7,6,6,5,6,4,6,7,7,7,7,4,4,2,7,7,15,49,1,22,3,3
1582,India South                                                                ,356,India,NA,44,358044,2,NA,NA,3580442,6,6,5,4,5,4,5,2,7,5,5,6,2,3,4,5,6,4,4,4,5,2,6,6,6,1,3,2,5,3,6,2,3,4,3,5,6,5,4,5,5,3,4,4,5,6,6,6,6,5,6,6,5,4,5,5,6,6,1,5,6,3,3,6,5,5,5,5,6,4,5,6,6,2,6,6,2,6,5,2,4,5,6,3,6,5,6,7,6,7,3,6,5,7,6,7,6,7,6,6,5,6,5,2,6,7,5,6,2,2,1,6,6,9,32,1,19,2,3
1583,India South                                                                ,356,India,NA,44,358044,3,NA,NA,3580443,6,4,4,5,5,4,4,1,1,1,2,1,4,1,4,5,4,4,6,4,7,6,4,1,7,4,4,2,1,4,6,6,4,1,2,4,4,4,2,2,2,4,4,4,1,2,5,4,5,5,1,6,2,4,3,3,4,4,1,4,2,2,5,4,2,1,4,2,6,2,4,6,4,2,3,5,1,6,6,3,2,4,3,2,2,3,5,5,6,7,1,6,4,6,6,5,6,7,6,5,4,6,5,6,6,6,4,6,NA,5,7,5,1,15,46,1,20,3,2
1584,India South                                                                ,356,India,NA,45,358045,1,NA,NA,3580451,6,2,5,3,6,6,5,2,6,1,2,2,1,5,5,2,7,3,2,5,6,4,7,3,5,3,2,6,7,3,6,6,2,5,2,3,5,6,3,3,3,4,3,5,3,2,2,3,2,6,6,2,6,3,6,5,6,6,6,6,5,5,5,6,5,2,3,5,6,4,3,2,6,5,5,6,6,3,2,3,3,2,5,6,3,3,2,2,2,3,6,2,6,6,3,5,4,5,6,4,4,5,6,5,6,6,6,5,5,4,4,6,5,5,50,1,20,3,5
1585,India South                                                                ,356,India,NA,45,358045,2,NA,NA,3580452,7,7,6,4,3,6,4,7,1,4,4,1,1,4,3,1,4,1,1,6,1,2,7,4,5,4,5,6,2,2,6,2,4,7,6,3,5,7,2,1,2,4,3,7,4,2,6,1,2,6,2,1,4,2,2,2,2,2,6,7,4,2,NA,7,4,2,2,2,6,2,6,6,4,7,2,4,7,2,5,2,2,1,2,4,3,4,6,1,2,2,6,2,4,4,1,6,4,7,6,6,3,4,1,3,3,7,6,6,5,5,1,7,7,5,54,1,16,3,5
1586,India South                                                                ,356,India,NA,46,358046,1,NA,NA,3580461,6,7,7,7,7,6,7,NA,7,7,7,6,1,3,2,7,7,7,7,4,6,7,1,7,5,1,1,6,7,4,3,7,1,1,6,7,7,4,6,5,7,3,7,2,7,6,6,NA,7,7,7,7,7,7,5,7,4,7,1,7,5,7,5,7,5,7,7,4,7,7,7,6,7,1,5,7,1,7,6,2,6,7,2,5,6,3,7,4,6,6,1,7,7,7,6,5,7,7,6,6,5,6,2,6,3,6,6,7,5,4,3,7,7,15,54,1,17,4,4
1587,India South                                                                ,356,India,NA,46,358046,2,NA,NA,3580462,7,7,7,6,6,7,6,2,6,5,3,7,4,4,2,7,6,6,7,2,6,7,2,4,6,2,1,2,6,6,3,6,1,1,4,7,6,6,5,4,6,5,5,2,6,7,5,7,4,6,6,7,7,7,1,6,3,4,1,6,2,1,2,7,5,6,6,4,6,2,7,4,6,2,6,7,1,7,5,2,3,7,4,2,6,1,7,7,6,7,1,6,7,7,7,7,6,6,7,5,5,5,4,6,6,6,6,6,5,5,2,6,6,5,56,1,16,4,4
1588,India South                                                                ,356,India,NA,46,358046,3,NA,NA,3580463,6,7,7,7,7,7,7,1,6,6,7,7,5,6,2,6,7,7,7,3,6,7,2,7,7,7,1,1,7,7,2,7,1,1,5,7,7,3,5,1,7,3,7,1,7,6,5,6,7,7,6,6,7,7,2,7,3,7,1,6,1,1,5,7,5,7,7,6,7,5,7,7,7,2,6,7,1,7,6,1,7,7,3,7,7,6,6,7,6,7,1,7,7,7,6,2,6,7,7,5,4,5,3,6,5,6,6,6,4,5,2,7,6,5,54,1,17,4,4
1589,India South                                                                ,356,India,NA,47,358047,1,NA,NA,3580471,7,6,3,3,5,6,2,1,3,5,6,3,1,5,4,2,6,6,6,6,4,5,3,6,5,1,3,6,2,4,6,3,2,2,6,7,2,7,6,7,6,2,4,2,2,1,4,2,4,3,6,4,3,5,6,4,7,5,2,5,3,2,5,6,5,5,1,2,6,4,4,6,3,5,3,4,2,6,5,6,5,5,3,5,3,4,7,5,1,3,6,1,2,6,7,7,NA,6,6,3,4,5,5,4,6,6,6,6,3,3,2,7,6,4,44,1,18,3,3
1590,India South                                                                ,356,India,NA,47,358047,2,NA,NA,3580472,6,6,6,7,7,7,7,1,7,6,6,6,2,6,6,6,7,6,6,5,6,6,5,6,6,6,2,6,6,6,6,6,1,1,3,7,6,2,6,6,6,2,6,2,7,6,2,6,3,7,2,6,7,6,5,6,2,6,1,7,2,1,1,7,2,7,6,6,7,1,7,6,7,6,6,7,1,7,6,6,6,6,1,1,6,2,7,7,6,7,1,5,7,7,7,7,6,7,7,5,5,7,6,5,6,7,6,6,5,5,5,7,6,1,38,1,7,2,3
1591,India South                                                                ,356,India,NA,48,358048,1,NA,NA,3580481,6,6,5,7,6,7,5,3,4,6,6,5,2,5,5,3,6,6,3,3,3,4,6,5,6,6,2,4,6,5,6,6,1,3,6,6,6,6,6,5,5,6,6,5,4,6,5,5,3,5,2,3,4,5,5,5,5,5,3,6,6,2,5,5,6,6,5,5,6,6,6,5,5,2,5,5,5,5,NA,6,3,NA,2,5,6,5,6,6,3,5,3,5,6,3,6,5,7,7,6,5,5,5,5,6,6,6,5,7,NA,NA,4,7,7,9,46,1,17,4,4
1592,India South                                                                ,356,India,NA,48,358048,2,NA,NA,3580482,6,6,6,6,6,7,7,5,5,7,6,6,1,5,6,6,6,6,6,5,6,6,7,6,6,5,4,5,6,6,6,6,1,2,7,6,6,6,6,7,7,5,7,6,6,4,5,5,1,6,6,5,6,5,5,6,6,5,2,6,6,2,6,5,6,6,6,6,6,5,5,5,6,7,6,7,6,6,5,7,5,6,6,6,7,6,7,7,7,7,1,6,6,5,6,7,6,7,6,5,5,6,5,6,6,7,7,6,6,5,5,7,7,2,43,1,25,3,4
1593,India South                                                                ,356,India,NA,49,358049,1,NA,NA,3580491,7,6,6,7,7,7,6,7,6,6,7,7,5,7,6,7,6,7,7,6,5,1,1,6,6,7,5,1,6,5,2,7,1,1,2,7,6,4,1,5,7,2,6,3,5,1,3,5,1,4,6,6,7,5,6,5,4,6,2,6,2,2,5,5,2,7,5,5,6,5,5,6,7,3,5,6,5,4,5,4,3,7,5,4,6,5,7,4,7,6,1,6,6,7,7,6,2,7,7,3,4,7,3,5,7,6,7,6,6,5,4,7,7,4,27,1,17,4,4
1594,India South                                                                ,356,India,NA,49,358049,2,NA,NA,3580492,5,7,1,1,7,4,6,3,5,7,7,7,1,5,7,7,5,1,3,1,6,5,7,4,2,5,5,7,7,5,7,4,1,3,6,7,5,7,7,7,6,7,7,7,7,6,7,6,1,6,6,5,5,5,7,5,7,4,3,7,7,7,6,5,6,6,6,6,7,7,7,1,5,2,6,5,5,3,5,2,1,6,5,7,7,1,6,7,7,7,6,4,7,7,5,6,4,7,6,4,4,5,5,7,7,7,4,7,NA,5,2,7,7,13,28,1,16,1,2
1595,India South                                                                ,356,India,NA,51,358051,1,NA,NA,3580511,5,6,5,5,2,6,3,6,5,5,4,4,1,5,6,NA,NA,NA,NA,NA,NA,5,5,NA,6,4,NA,NA,NA,NA,5,5,2,2,5,5,4,NA,2,5,4,5,6,6,4,3,5,4,5,2,3,3,3,3,5,5,NA,6,3,6,6,2,6,6,6,5,3,5,5,NA,4,6,5,5,5,NA,5,5,NA,3,5,5,4,4,5,5,6,5,5,5,7,1,4,6,6,2,5,5,6,5,5,5,6,6,6,6,6,6,4,3,1,5,5,15,66,1,15,2,2
1596,India South                                                                ,356,India,NA,54,358054,1,NA,NA,3580541,7,6,5,7,7,7,6,7,5,6,5,7,1,7,6,6,7,5,4,5,3,5,6,6,6,5,NA,7,6,6,7,6,2,6,4,6,6,6,7,6,6,7,7,6,7,6,7,5,3,6,7,5,6,4,6,5,4,6,2,7,7,6,6,6,7,6,6,6,6,7,7,6,6,6,7,7,7,5,5,7,5,6,6,NA,5,7,3,3,6,3,2,7,6,7,2,3,6,NA,6,6,NA,7,NA,NA,5,5,NA,NA,4,2,1,NA,NA,4,32,1,16,4,3
1597,India South                                                                ,356,India,NA,54,358054,2,NA,NA,3580542,7,6,7,7,7,7,7,4,7,6,7,7,6,6,7,4,7,6,3,NA,4,6,2,5,6,6,1,1,6,4,2,7,1,2,6,6,7,NA,6,NA,7,NA,7,NA,7,NA,NA,7,5,7,6,7,7,6,6,7,NA,7,1,7,NA,2,6,7,NA,7,7,7,7,NA,7,NA,7,2,7,6,5,NA,4,NA,7,7,1,6,6,7,6,7,7,7,1,7,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,30,1,16,NA,3
1598,India South                                                                ,356,India,NA,55,358055,1,NA,NA,3580551,7,7,6,6,7,7,7,1,6,7,7,7,1,6,1,6,7,7,7,2,7,6,2,6,7,7,1,1,7,6,2,6,1,7,1,7,7,1,6,2,6,2,6,2,7,7,6,7,2,6,6,6,6,7,2,6,5,7,1,6,1,1,2,7,2,7,6,6,7,2,7,6,6,6,6,6,2,7,6,1,6,6,2,3,6,6,6,6,NA,3,2,4,7,6,6,6,4,6,6,3,3,5,5,5,6,6,6,7,5,5,1,6,6,2,35,1,16,3,3
1599,India South                                                                ,356,India,NA,55,358055,2,NA,NA,3580552,7,7,6,7,7,7,7,1,1,7,7,7,1,7,NA,7,7,7,7,NA,7,7,1,7,6,7,NA,6,7,4,7,1,7,4,7,7,7,7,7,4,7,4,7,NA,7,7,6,7,4,7,7,7,7,7,4,7,1,7,1,7,4,1,4,7,1,7,6,7,7,1,7,1,7,1,7,7,1,7,7,1,1,7,1,7,7,6,7,7,7,7,1,6,7,7,7,6,5,7,7,5,5,7,NA,5,7,7,6,7,5,5,1,7,7,1,48,1,21,1,3
1600,India South                                                                ,356,India,NA,56,358056,1,NA,NA,3580561,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,7,2,6,7,1,7,7,7,1,1,7,7,2,7,1,5,6,7,7,1,7,1,7,4,7,1,7,7,5,7,1,7,7,5,7,4,2,7,7,7,1,7,1,7,4,7,2,7,6,7,7,7,7,6,7,1,7,7,1,7,7,6,7,7,1,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,6,7,6,6,5,6,7,6,5,6,4,3,3,6,5,1,53,1,17,4,4
1601,India South                                                                ,356,India,NA,56,358056,2,NA,NA,3580562,4,4,6,7,7,7,7,2,7,7,1,6,2,5,6,7,7,1,5,7,5,5,7,2,6,6,2,2,7,6,7,6,1,1,7,7,7,6,6,6,5,7,7,7,6,1,2,3,3,6,5,6,6,6,3,6,2,3,6,7,7,2,2,7,7,6,5,6,7,7,7,2,6,2,5,5,3,5,6,7,2,6,2,2,2,3,6,6,6,2,1,6,6,5,5,5,6,7,7,6,6,7,4,6,4,7,6,6,1,5,1,6,6,1,57,1,16,4,4
1602,India South                                                                ,356,India,NA,57,358057,1,NA,NA,3580571,7,7,7,7,7,7,7,6,6,7,7,7,1,5,1,5,5,6,6,5,1,5,3,6,6,6,2,3,6,7,5,5,1,1,5,7,7,5,5,2,7,3,6,6,6,4,5,6,3,6,5,6,6,5,5,6,3,7,1,6,3,7,3,7,5,6,6,6,6,6,6,6,6,4,6,6,1,6,6,5,6,6,3,5,6,6,7,6,6,6,1,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,7,6,1,46,1,18,3,4
1603,India South                                                                ,356,India,NA,57,358057,2,NA,NA,3580572,7,7,6,7,5,7,7,2,6,7,7,7,4,7,4,7,7,7,7,4,7,7,1,7,6,7,1,1,6,7,5,7,1,4,2,7,6,5,6,7,7,2,7,4,7,7,5,6,5,7,7,6,7,7,5,7,5,7,1,7,1,4,1,7,3,7,7,7,6,1,7,7,7,2,7,7,1,7,4,2,7,7,1,5,7,7,7,7,7,7,1,7,7,7,7,7,6,7,5,5,5,5,7,6,7,6,5,7,3,3,2,7,6,14,57,1,19,3,4
1604,India South                                                                ,356,India,NA,57,358057,3,NA,NA,3580573,7,7,7,7,7,7,7,3,7,7,4,7,1,7,7,6,7,5,7,6,3,4,4,7,7,4,1,1,7,7,1,7,1,3,3,7,7,7,7,4,7,4,7,1,7,7,4,7,1,7,7,1,7,4,7,7,4,7,1,7,4,1,1,7,7,7,7,7,7,4,7,4,7,1,7,7,1,4,7,7,4,4,1,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,6,6,4,6,NA,1,3,6,7,7,1,1,1,7,7,14,49,1,20,3,4
1605,India South                                                                ,356,India,NA,57,358057,4,NA,NA,3580574,7,7,7,7,7,7,7,1,7,7,7,7,2,1,2,6,7,7,7,2,7,7,2,7,7,7,1,7,7,7,6,7,1,2,6,7,7,6,7,6,7,6,7,1,7,1,2,6,6,7,6,2,7,2,1,6,2,7,1,7,2,1,2,7,2,7,7,7,7,2,7,2,7,1,7,7,1,7,7,1,7,7,1,7,7,6,6,7,7,7,5,7,7,7,3,3,6,6,5,6,4,5,2,5,6,6,5,6,5,5,1,6,6,2,38,1,17,3,4
1606,India South                                                                ,356,India,NA,57,358057,5,NA,NA,3580575,7,6,4,5,6,5,5,2,7,3,4,5,4,5,3,5,6,5,5,5,6,6,3,5,6,5,1,1,7,7,1,6,1,1,1,6,6,4,6,1,6,5,5,1,6,7,2,7,6,4,2,4,1,7,2,5,2,6,1,5,5,1,2,6,4,5,6,4,6,1,4,6,4,1,7,6,1,6,6,2,6,5,6,2,4,5,6,2,6,3,2,6,5,5,5,5,6,7,6,4,5,6,6,6,6,6,6,7,6,5,2,7,7,9,56,1,18,3,4
1607,India South                                                                ,356,India,NA,61,358061,1,NA,NA,3580611,7,6,7,7,7,7,6,7,6,4,5,7,3,4,6,7,5,5,6,5,6,7,1,6,5,4,1,4,7,7,1,7,1,1,4,7,6,5,6,4,7,1,6,1,7,6,5,7,6,6,5,6,6,7,5,7,4,7,1,6,3,2,4,7,2,7,6,6,7,4,7,6,7,2,7,7,1,5,5,4,6,7,4,1,7,2,7,7,6,7,1,6,7,7,5,6,5,7,7,5,4,6,4,6,6,7,6,5,6,6,5,7,7,2,35,1,10,3,2
1608,India South                                                                ,356,India,NA,61,358061,2,NA,NA,3580612,6,7,7,7,7,7,1,6,7,3,7,1,5,5,1,6,7,7,6,3,7,5,1,7,5,3,1,1,7,6,2,7,1,1,2,7,6,5,7,4,6,3,6,4,5,2,6,7,4,6,6,7,7,6,1,7,5,7,1,7,5,6,1,7,4,7,1,6,7,7,7,6,7,2,7,7,1,6,7,2,7,6,1,1,7,1,7,7,7,7,1,7,7,7,6,3,5,6,5,5,6,6,4,4,5,6,6,4,1,1,1,6,7,5,54,1,14,3,2
1609,India South                                                                ,356,India,NA,62,358062,1,NA,NA,3580621,7,7,7,7,7,7,7,1,7,7,7,7,1,7,1,7,7,7,7,7,7,7,1,7,7,7,1,1,7,7,1,7,1,1,7,7,7,1,7,1,7,1,7,1,7,7,4,7,3,7,7,6,7,7,5,7,6,7,1,7,1,1,7,7,6,7,7,7,7,7,7,7,7,1,7,7,1,7,1,1,7,7,1,7,7,7,7,6,7,7,1,7,7,7,7,2,6,6,5,3,3,5,4,4,5,5,5,6,4,4,1,6,6,15,40,1,20,3,4
